pin14,street_number,street_name,dir,type,sq_ft,ward,community_area,zoning_classification
20184070130000,5937,MARSHFIELD,S,AVE,3027,15,WEST ENGLEWOOD,RS-3
20083150080000,5315,BISHOP,S,ST,3111,16,NEW CITY,RS-3
20093170300000,5316,UNION,S,AVE,3148,3,NEW CITY,RS-3
20153110080000,6041,CALUMET,S,AVE,5090,20,WASHINGTON PARK,RM-5
20201150020000,6503,BISHOP,S,ST,2253,17,WEST ENGLEWOOD,RS-3
20073080530000,2124,52ND,W,PL,3228,16,NEW CITY,RS-3
20153040230000,5908,CALUMET,S,AVE,3394,20,WASHINGTON PARK,RM-5
20171180200000,5751,LAFLIN,S,ST,3091,16,WEST ENGLEWOOD,RS-3
20074040360000,5132,HERMITAGE,S,AVE,3124,16,NEW CITY,RS-3
20151240070000,5827,CALUMET,S,AVE,5338,20,WASHINGTON PARK,RM-5
20094170680000,5428,WELLS,S,ST,4174,3,FULLER PARK,RS-3
20202190410000,6550,MORGAN,S,ST,3142,17,ENGLEWOOD,RS-3
20174140070000,6017,PEORIA,S,ST,3101,16,ENGLEWOOD,RS-3
20174140280000,6014,GREEN,S,ST,4649,16,ENGLEWOOD,RT-4
20162070260000,5619,LA SALLE,S,ST,2501,3,WASHINGTON PARK,RS-3
20211160070000,741,65TH,W,ST,4716,20,ENGLEWOOD,RT-4
20272140010000,7201,LANGLEY,S,AVE,3263,6,GREATER GRAND CROSSING,RS-3
20144080030000,6117,KIMBARK,S,AVE,8297,20,WOODLAWN,RM-5
20272060230000,708,72ND,E,ST,4202,6,GREATER GRAND CROSSING,RS-3
20082210130000,825,50TH,W,PL,3141,3,NEW CITY,RS-3
20083150240000,5347,BISHOP,S,ST,3067,16,NEW CITY,RS-3
20173200180000,6131,LOOMIS,S,BLVD,2906,16,WEST ENGLEWOOD,RS-3
20093020030000,5107,UNION,S,AVE,3124,3,NEW CITY,RS-3
20094160680000,5428,PRINCETON,S,AVE,4133,3,FULLER PARK,RS-3
20194180040000,1851,69TH,W,ST,3000,17,WEST ENGLEWOOD,RS-3
20153170020000,6119,CALUMET,S,AVE,7998,20,WASHINGTON PARK,RT-3.5
20201070120000,6339,ELIZABETH,S,ST,3731,16,WEST ENGLEWOOD,RT-4
20081290080000,5015,ADA,S,ST,3110,16,NEW CITY,RS-3
20103140040000,5411,INDIANA,S,AVE,8181,3,WASHINGTON PARK,RM-5
20213020400000,6735,UNION,S,AVE,5677,6,ENGLEWOOD,RT-4
20192120130000,6439,WOOD,S,ST,3714,15,WEST ENGLEWOOD,RS-3
20163050310000,5924,EGGLESTON,S,AVE,4349,20,ENGLEWOOD,RS-3
20192290290000,6624,PAULINA,S,ST,3685,15,WEST ENGLEWOOD,RS-3
20182120220000,5600,HERMITAGE,S,AVE,3122,15,WEST ENGLEWOOD,RS-3
20162060820000,5648,LAFAYETTE,S,AVE,2457,3,WASHINGTON PARK,RS-3
20163070250000,722,60TH,W,PL,3165,16,ENGLEWOOD,RS-3
20213080280000,622,69TH,W,ST,9335,6,ENGLEWOOD,"B3-2,RT-4"
20232200030000,1403,65TH,E,PL,3760,20,WOODLAWN,RM-5
20082160010000,5001,ABERDEEN,S,ST,3912,16,NEW CITY,RS-3
20082160060000,5015,ABERDEEN,S,ST,3117,16,NEW CITY,RS-3
20204080090000,6821,RACINE,S,AVE,3123,17,ENGLEWOOD,RS-3
20171190170000,5741,BISHOP,S,ST,3118,16,WEST ENGLEWOOD,RS-3
20204010230000,6757,MAY,S,ST,2970,17,ENGLEWOOD,RS-3
20093290240000,654,GARFIELD,W,BLVD,5979,3,NEW CITY,RS-3
20161100290000,530,57TH,W,ST,3074,3,ENGLEWOOD,RS-3
20191060230000,6345,HOYNE,S,AVE,3128,15,WEST ENGLEWOOD,RS-3
20291090290000,1278,72ND,W,ST,3139,17,WEST ENGLEWOOD,RS-2
20211190050000,519,65TH,W,ST,3290,20,ENGLEWOOD,RT-4
20174250210000,6210,ABERDEEN,S,ST,3112,16,ENGLEWOOD,RS-3
20211040170000,6334,PARNELL,S,AVE,4187,20,ENGLEWOOD,RT-4
20164130330000,6052,LAFAYETTE,S,AVE,2499,20,WASHINGTON PARK,RS-3
20224020080000,6723,RHODES,S,AVE,3101,20,WOODLAWN,RS-3
20202090160000,6443,MAY,S,ST,3112,16,ENGLEWOOD,RS-3
20083030290000,5120,LOOMIS,S,BLVD,3113,16,NEW CITY,RT-4
20161040050000,537,GARFIELD,W,BLVD,4234,3,ENGLEWOOD,RT-4
20231050660000,6352,INGLESIDE,S,AVE,3543,20,WOODLAWN,RT-4
20084010290000,5114,ABERDEEN,S,ST,8223,16,NEW CITY,"RS-3,B3-2"
20103050130000,5157,PRAIRIE,S,AVE,9120,3,WASHINGTON PARK,RM-5
20214130070000,6927,PRINCETON,S,AVE,4377,6,GREATER GRAND CROSSING,RT-4
20192200130000,6537,WOOD,S,ST,3716,15,WEST ENGLEWOOD,RS-3
20204010290000,6715,ABERDEEN,S,ST,2360,17,ENGLEWOOD,RS-3
20081170220000,4910,LAFLIN,S,ST,3112,20,NEW CITY,RT-4
20203230010000,1223,69TH,W,ST,6171,17,WEST ENGLEWOOD,RS-3
20081240290000,5010,JUSTINE,S,ST,2908,16,NEW CITY,RT-4
20222020210000,6312,RHODES,S,AVE,3055,20,WOODLAWN,RT-4
20203300260000,7006,ELIZABETH,S,ST,3111,17,WEST ENGLEWOOD,RS-3
20164040310000,5936,LA SALLE,S,ST,3421,20,ENGLEWOOD,RS-3
20281060010000,7101,NORMAL,S,BLVD,12525,6,ENGLEWOOD,RT-4
20202030100000,6323,CARPENTER,S,ST,3147,16,ENGLEWOOD,RS-3
20083010390000,5136,LAFLIN,S,ST,2988,16,NEW CITY,RS-3
20103140020000,215,54TH,E,ST,3891,3,WASHINGTON PARK,RM-5
20101230130000,5035,CALUMET,S,AVE,6383,3,GRAND BOULEVARD,RM-5
20074180150000,5339,WOLCOTT,S,AVE,3125,16,NEW CITY,RS-3
20184090270000,6004,WOLCOTT,S,AVE,3106,15,WEST ENGLEWOOD,RS-3
20171270030000,5805,BISHOP,S,ST,3117,16,WEST ENGLEWOOD,RS-3
20081300330000,5038,ELIZABETH,S,ST,3085,16,NEW CITY,RS-3
20204300010000,7005,PEORIA,S,ST,7262,17,ENGLEWOOD,RT-4
20094000060000,313,51ST,W,ST,3066,3,FULLER PARK,RS-3
20194220320000,6924,MARSHFIELD,S,AVE,3054,17,WEST ENGLEWOOD,RS-3
20212140060000,6615,STEWART,S,AVE,8224,6,ENGLEWOOD,RT-4
20084050300000,828,51ST,W,PL,3123,3,NEW CITY,RS-3
20094140530000,5426,SHIELDS,S,AVE,24206,3,FULLER PARK,"POS-2,RS-3"
20182270020000,1823,58TH,W,ST,3278,15,WEST ENGLEWOOD,RS-3
20184150110000,6035,MARSHFIELD,S,AVE,3028,15,WEST ENGLEWOOD,RS-3
20202090210000,6459,MAY,S,ST,5828,16,ENGLEWOOD,RS-3
20192030310000,6334,WOOD,S,ST,3067,15,WEST ENGLEWOOD,RS-3
20211200010000,6539,PARNELL,S,AVE,3821,20,ENGLEWOOD,RT-4
20163180920000,611,61ST,W,PL,3362,16,ENGLEWOOD,RS-3
20153010030000,5915,WABASH,S,AVE,4035,20,WASHINGTON PARK,RT-4
20103050280000,5231,PRAIRIE,S,AVE,11983,3,WASHINGTON PARK,RM-5
20074110140000,5237,HONORE,S,ST,3120,16,NEW CITY,RS-3
20202080060000,6414,RACINE,S,AVE,3135,16,ENGLEWOOD,RT-4
20194170080000,6923,WINCHESTER,S,AVE,3113,17,WEST ENGLEWOOD,RS-3
20161020070000,651,GARFIELD,W,BLVD,6519,3,ENGLEWOOD,RT-4
20162180500000,5830,LA SALLE,S,ST,3374,20,ENGLEWOOD,RS-3
20203200320000,6928,ADA,S,ST,3093,17,WEST ENGLEWOOD,RS-3
20211200120000,530,65TH,W,PL,2543,20,ENGLEWOOD,RT-4
20202310140000,6639,GREEN,S,ST,3014,16,ENGLEWOOD,RS-3
20184270070000,6219,HONORE,S,ST,2979,15,WEST ENGLEWOOD,RS-3
20164070200000,326,60TH,W,PL,3538,20,ENGLEWOOD,RS-3
20192090040000,6409,WINCHESTER,S,AVE,3693,15,WEST ENGLEWOOD,RS-3
20151060200000,5532,DR MARTIN LUTHER KING JR,S,DR,4381,20,WASHINGTON PARK,RM-5
20184260150000,6239,WOLCOTT,S,AVE,3101,15,WEST ENGLEWOOD,RS-3
20083120240000,5308,JUSTINE,S,ST,3018,16,NEW CITY,RS-3
20172000230000,5520,MAY,S,ST,3122,16,ENGLEWOOD,RS-3
20163140050000,443,60TH,W,PL,4491,20,ENGLEWOOD,RS-3
20212000120000,6345,STEWART,S,AVE,6601,20,ENGLEWOOD,RM-5
20083070140000,5129,ELIZABETH,S,ST,3161,16,NEW CITY,RT-4
20083090120000,5235,JUSTINE,S,ST,3113,16,NEW CITY,RS-3
20171260170000,5814,BISHOP,S,ST,3086,16,WEST ENGLEWOOD,RS-3
20093290160000,619,54TH,W,PL,3092,3,NEW CITY,RS-3
20231010290000,6336,DREXEL,S,AVE,9283,20,WOODLAWN,RM-5
20161110390000,412,57TH,W,ST,3262,3,ENGLEWOOD,RS-3
20103020340000,5172,INDIANA,S,AVE,4056,3,WASHINGTON PARK,RM-5
20093290080000,637,54TH,W,PL,3094,3,NEW CITY,RS-3
20084300080000,821,54TH,W,PL,3914,20,NEW CITY,RS-3
20093290290000,642,GARFIELD,W,BLVD,3098,3,NEW CITY,RS-3
20084170050000,5311,ABERDEEN,S,ST,3102,16,NEW CITY,RS-3
20291040180000,1237,71ST,W,ST,3103,17,WEST ENGLEWOOD,RS-3
20162120110000,5702,LA SALLE,S,ST,3303,3,ENGLEWOOD,RS-3
20103060320000,346,53RD,E,ST,19610,3,WASHINGTON PARK,RM-6
20092180070000,5017,SHIELDS,S,AVE,2948,3,FULLER PARK,RS-3
20162090480000,5748,PRINCETON,S,AVE,5275,20,ENGLEWOOD,RS-3
20093000270000,5114,EMERALD,S,AVE,3127,3,NEW CITY,RS-3
20174010280000,5955,MAY,S,ST,3106,16,ENGLEWOOD,RS-3
20192180070000,6519,WOLCOTT,S,AVE,3691,15,WEST ENGLEWOOD,RS-3
20162050330000,5548,PERRY,S,AVE,2094,3,WASHINGTON PARK,RS-3
20161210380000,712,59TH,W,ST,3074,20,ENGLEWOOD,RS-3
20292200070000,7319,MORGAN,S,ST,3109,17,ENGLEWOOD,RS-3
20093190180000,5345,LOWE,S,AVE,3156,3,NEW CITY,RS-3
20162070420000,5657,LAFAYETTE,S,AVE,2501,3,WASHINGTON PARK,RS-3
20184260110000,6229,WOLCOTT,S,AVE,2977,15,WEST ENGLEWOOD,RS-3
20171250160000,5802,LAFLIN,S,ST,8691,15,WEST ENGLEWOOD,RS-3
20093280190000,5440,UNION,S,AVE,3126,3,NEW CITY,RS-3
20213100280000,6822,NORMAL,S,BLVD,7245,6,ENGLEWOOD,RT-4
20163170330000,6120,STEWART,S,AVE,5398,20,ENGLEWOOD,RS-3
20103130130000,5316,DR MARTIN LUTHER KING JR,S,DR,8898,3,WASHINGTON PARK,RM-5
20101220060000,5031,PRAIRIE,S,AVE,7619,3,GRAND BOULEVARD,RM-5
20083020300000,5128,BISHOP,S,ST,3119,16,NEW CITY,RS-3
20174140110000,6023,PEORIA,S,ST,2977,16,ENGLEWOOD,RS-3
20082140320000,5024,MAY,S,ST,3262,16,NEW CITY,RS-3
20163110040000,537,60TH,W,ST,3523,20,ENGLEWOOD,RS-3
20081250250000,5014,LAFLIN,S,ST,2988,16,NEW CITY,RT-4
20094160870000,5300,PRINCETON,S,AVE,3953,3,FULLER PARK,RS-3
20174110220000,1014,61ST,W,ST,4132,16,ENGLEWOOD,RS-3
20172180120000,5727,ABERDEEN,S,ST,3118,16,ENGLEWOOD,RS-3
20194210310000,6922,PAULINA,S,ST,3061,17,WEST ENGLEWOOD,RS-3
20282170230000,7336,PRINCETON,S,AVE,6348,17,GREATER GRAND CROSSING,RT-4
20231060430000,6328,GREENWOOD,S,AVE,3636,20,WOODLAWN,RT-4
20084090230000,5200,ABERDEEN,S,ST,2987,16,NEW CITY,RS-3
20084280180000,815,54TH,W,ST,3179,20,NEW CITY,RS-3
20172080120000,5629,RACINE,S,AVE,2997,16,ENGLEWOOD,RS-3
20281250010000,7401,EGGLESTON,S,AVE,8873,17,GREATER GRAND CROSSING,RT-4
20232130470000,6506,DORCHESTER,S,AVE,2559,20,WOODLAWN,RS-2
20151070170000,21,56TH,E,ST,1849,20,WASHINGTON PARK,RT-4
20213190100000,6930,PARNELL,S,AVE,5267,6,ENGLEWOOD,RT-4
20204100420000,1034,69TH,W,ST,2520,17,ENGLEWOOD,RS-3
20151020160000,5520,INDIANA,S,AVE,7642,20,WASHINGTON PARK,RM-5
20184250030000,6209,WINCHESTER,S,AVE,2985,15,WEST ENGLEWOOD,RS-3
20162070340000,5631,LAFAYETTE,S,AVE,2501,3,WASHINGTON PARK,RS-3
20231020170000,6434,MARYLAND,S,AVE,5783,20,WOODLAWN,RT-4
20151230130000,5814,CALUMET,S,AVE,7584,20,WASHINGTON PARK,RM-5
20184030370000,5938,WOOD,S,ST,2984,15,WEST ENGLEWOOD,RS-3
20151170190000,5720,CALUMET,S,AVE,7897,20,WASHINGTON PARK,RM-5
20192110370000,6436,WOOD,S,ST,3072,15,WEST ENGLEWOOD,RS-3
20204000090000,6721,RACINE,S,AVE,3116,17,ENGLEWOOD,RS-3
20281070200000,7151,EGGLESTON,S,AVE,1991,6,ENGLEWOOD,RT-4
20231130310000,6542,DREXEL,S,AVE,3141,20,WOODLAWN,RT-4
20194160140000,6957,DAMEN,S,AVE,5760,17,WEST ENGLEWOOD,RS-3
20164120100000,6029,LA SALLE,S,ST,3506,20,ENGLEWOOD,RS-3
20191290140000,6635,SEELEY,S,AVE,3872,15,WEST ENGLEWOOD,RS-3
20222020260000,6326,RHODES,S,AVE,3054,20,WOODLAWN,RT-4
20083170300000,5428,LAFLIN,S,ST,3113,16,NEW CITY,RS-3
20162180400000,5768,LA SALLE,S,ST,4220,20,ENGLEWOOD,RS-3
20211050420000,412,64TH,W,ST,2344,20,ENGLEWOOD,RT-4
20164110260000,6022,LA SALLE,S,ST,3113,20,ENGLEWOOD,RS-3
20092190020000,5005,PRINCETON,S,AVE,5789,3,FULLER PARK,RS-3
20203310120000,7031,ELIZABETH,S,ST,3108,17,WEST ENGLEWOOD,RS-3
20194220120000,6921,PAULINA,S,ST,3113,17,WEST ENGLEWOOD,RS-3
20161130050000,5711,EMERALD,S,AVE,2989,20,ENGLEWOOD,RS-3
20082150150000,5035,MAY,S,ST,3144,16,NEW CITY,RS-3
20214160030000,6907,PERRY,S,AVE,6999,6,GREATER GRAND CROSSING,RS-3
20083090440000,5258,LAFLIN,S,ST,2988,16,NEW CITY,RS-3
20174240290000,6238,MAY,S,ST,3107,16,ENGLEWOOD,RS-3
20083070120000,5123,ELIZABETH,S,ST,3160,16,NEW CITY,RT-4
20202020400000,6323,ABERDEEN,S,ST,1937,16,ENGLEWOOD,RS-3
20163160090000,529,61ST,W,ST,4077,20,ENGLEWOOD,RS-3
20074140190000,5247,PAULINA,S,ST,3125,16,NEW CITY,RS-3
20161270140000,426,59TH,W,ST,3309,20,ENGLEWOOD,RS-3
20281170120000,414,74TH,W,ST,21284,17,ENGLEWOOD,RT-4
20081300120000,5031,THROOP,S,ST,3086,16,NEW CITY,RS-3
20164150070000,6119,STEWART,S,AVE,2460,20,ENGLEWOOD,RS-3
20094000180000,5112,PRINCETON,S,AVE,2746,3,FULLER PARK,RS-3
20214150190000,117,69TH,W,ST,4601,6,GREATER GRAND CROSSING,"C1-2,RS-3"
20213280330000,7042,EGGLESTON,S,AVE,6532,6,ENGLEWOOD,RT-4
20083010370000,5132,LAFLIN,S,ST,2988,16,NEW CITY,RS-3
20202040380000,7300,PRINCETON,S,AVE,6221,16,ENGLEWOOD,RT-4
20083170150000,5437,JUSTINE,S,ST,3125,16,NEW CITY,RS-3
20083080280000,5224,JUSTINE,S,ST,3026,16,NEW CITY,RS-3
20093100370000,5232,LOWE,S,AVE,3196,3,NEW CITY,RS-3
20162010840000,5652,PRINCETON,S,AVE,3004,3,ENGLEWOOD,RS-3
20103050460000,5246,CALUMET,S,AVE,7564,3,WASHINGTON PARK,RM-5
20074090370000,5232,WOLCOTT,S,AVE,3121,16,NEW CITY,RS-3
20151100080000,5623,INDIANA,S,AVE,4054,20,WASHINGTON PARK,RM-5
20083130020000,5305,JUSTINE,S,ST,3112,16,NEW CITY,RS-3
20161220290000,5846,LOWE,S,AVE,3403,3,ENGLEWOOD,RS-3
20163210490000,629,62ND,W,ST,3133,16,ENGLEWOOD,RS-3
20214240130000,7014,VINCENNES,S,AVE,913,6,GREATER GRAND CROSSING,RS-3
20231030070000,6419,MARYLAND,S,AVE,3692,20,WOODLAWN,RT-4
20074080420000,5242,WINCHESTER,S,AVE,2895,16,NEW CITY,RS-3
20074220410000,5344,MARSHFIELD,S,AVE,3105,16,NEW CITY,RS-3
20202010490000,1110,64TH,W,ST,2517,16,ENGLEWOOD,RS-3
20153150090000,6141,INDIANA,S,AVE,16517,20,WASHINGTON PARK,RM-5
20184270110000,6229,HONORE,S,ST,2981,15,WEST ENGLEWOOD,RS-3
20081280080000,5019,LOOMIS,S,BLVD,3107,16,NEW CITY,RS-3
20081280030000,5005,LOOMIS,S,BLVD,3107,16,NEW CITY,RS-3
20082130340000,820,50TH,W,ST,3112,3,NEW CITY,RS-3
20173180130000,6129,LAFLIN,S,ST,3150,16,WEST ENGLEWOOD,RS-3
20101220140000,5030,CALUMET,S,AVE,4644,3,GRAND BOULEVARD,RM-5
20184050080000,1707,59TH,W,ST,3126,15,WEST ENGLEWOOD,RS-3
20084050060000,845,51ST,W,ST,3123,3,NEW CITY,RS-3
20174250330000,6242,ABERDEEN,S,ST,3744,16,ENGLEWOOD,RS-3
20163130040000,547,60TH,W,PL,3019,20,ENGLEWOOD,RS-3
20081220110000,4959,LOOMIS,S,BLVD,2743,16,NEW CITY,RT-4
20084070080000,835,51ST,W,PL,3118,3,NEW CITY,RS-3
20282060130000,7139,PERRY,S,AVE,6300,6,GREATER GRAND CROSSING,RS-3
20193360130000,2025,70TH,W,ST,3109,17,WEST ENGLEWOOD,RS-2
20203010260000,6753,JUSTINE,S,ST,3112,17,WEST ENGLEWOOD,RS-3
20074300230000,5410,MARSHFIELD,S,AVE,3111,16,NEW CITY,RS-3
20292290290000,7428,GREEN,S,ST,3114,17,ENGLEWOOD,RS-3
20224020170000,6749,RHODES,S,AVE,3101,20,WOODLAWN,RS-3
20074170480000,5358,WOLCOTT,S,AVE,3193,16,NEW CITY,RS-3
20174150070000,6031,GREEN,S,ST,3064,16,ENGLEWOOD,RS-3
20153160170000,6231,PRAIRIE,S,AVE,4102,20,WASHINGTON PARK,RM-5
20182100010000,5601,WOLCOTT,S,AVE,3721,15,WEST ENGLEWOOD,RS-3
20083050160000,5131,ADA,S,ST,3119,16,NEW CITY,RT-4
20193080080000,2107,67TH,W,PL,3096,15,WEST ENGLEWOOD,RS-2
20182120300000,5620,HERMITAGE,S,AVE,3127,15,WEST ENGLEWOOD,RS-3
20163090170000,611,60TH,W,ST,4355,20,ENGLEWOOD,RS-3
20073020300000,2134,51ST,W,PL,3042,16,NEW CITY,RS-3
20211190260000,512,65TH,W,PL,3164,20,ENGLEWOOD,RT-4
20214200100000,335,70TH,W,ST,3126,6,GREATER GRAND CROSSING,RT-4
20153050060000,5915,CALUMET,S,AVE,8037,20,WASHINGTON PARK,RM-5
20162060530000,5524,LAFAYETTE,S,AVE,2459,3,WASHINGTON PARK,RS-3
20191050080000,2103,63RD,W,ST,3239,15,WEST ENGLEWOOD,RT-4A
20083090270000,5212,LAFLIN,S,ST,3112,16,NEW CITY,RS-3
20172290150000,5804,PEORIA,S,ST,2359,16,ENGLEWOOD,RS-3
20151180050000,5721,CALUMET,S,AVE,4473,20,WASHINGTON PARK,RM-5
20224050230000,6708,EVANS,S,AVE,3050,6,WOODLAWN,RS-3
20103010420000,5138,MICHIGAN,S,AVE,9280,3,WASHINGTON PARK,RM-5
20203150010000,6801,ELIZABETH,S,ST,6198,17,WEST ENGLEWOOD,RS-3
20103060090000,5137,CALUMET,S,AVE,3378,3,WASHINGTON PARK,RM-5
20282170250000,7302,PRINCETON,S,AVE,6346,17,GREATER GRAND CROSSING,RT-4
20084250200000,5406,CARPENTER,S,ST,3103,16,NEW CITY,RS-3
20211160410000,743,65TH,W,ST,2881,20,ENGLEWOOD,RT-4
20103020260000,5144,INDIANA,S,AVE,4055,3,WASHINGTON PARK,RM-5
20204050110000,6725,SANGAMON,S,ST,3112,17,ENGLEWOOD,RS-3
20163060020000,5907,EGGLESTON,S,AVE,2967,20,ENGLEWOOD,RS-3
20203070280000,6756,RACINE,S,AVE,3097,17,WEST ENGLEWOOD,RS-3
20281230080000,7427,PARNELL,S,AVE,6671,17,ENGLEWOOD,RS-3
20281070220000,7159,EGGLESTON,S,AVE,4006,6,ENGLEWOOD,RT-4
20184200480000,6158,HERMITAGE,S,AVE,2668,15,WEST ENGLEWOOD,RS-3
20172220040000,5715,PEORIA,S,ST,3887,16,ENGLEWOOD,RS-3
20161070180000,415,56TH,W,ST,3457,3,ENGLEWOOD,RS-3
20151230160000,5828,CALUMET,S,AVE,7877,20,WASHINGTON PARK,RM-5
20163180110000,749,61ST,W,PL,4722,16,ENGLEWOOD,RS-3
20211040230000,6315,PARNELL,S,AVE,3140,20,ENGLEWOOD,RT-4
20094160860000,309,53RD,W,ST,1728,3,FULLER PARK,RS-3
20084060170000,929,51ST,W,PL,3059,20,NEW CITY,RS-3
20103050060000,5017,PRAIRIE,S,AVE,4922,3,WASHINGTON PARK,RM-5
20074210330000,5320,PAULINA,S,ST,3159,16,NEW CITY,RS-3
20083090380000,5244,LAFLIN,S,ST,3125,16,NEW CITY,RS-3
20093240200000,721,54TH,W,ST,2080,3,NEW CITY,RS-3
20202050180000,6353,SANGAMON,S,ST,3893,16,ENGLEWOOD,RT-4
20094100200000,5247,PRINCETON,S,AVE,2977,3,FULLER PARK,RS-3
20174180160000,6127,ABERDEEN,S,ST,3128,16,ENGLEWOOD,RS-3
20202270410000,1006,MARQUETTE,W,RD,3260,17,ENGLEWOOD,RS-3
20164090340000,355,60TH,W,PL,2905,20,ENGLEWOOD,RS-3
20094220750000,5440,DEARBORN,S,ST,2422,3,WASHINGTON PARK,RS-3
20201150050000,6509,BISHOP,S,ST,3103,17,WEST ENGLEWOOD,RS-3
20194220310000,6922,MARSHFIELD,S,AVE,3052,17,WEST ENGLEWOOD,RS-3
20184030070000,1811,59TH,W,ST,3001,15,WEST ENGLEWOOD,RS-3
20151150300000,5744,INDIANA,S,AVE,8528,20,WASHINGTON PARK,RM-5
20151110150000,5628,CALUMET,S,AVE,3363,20,WASHINGTON PARK,RM-5
20203140270000,6818,ELIZABETH,S,ST,3102,17,WEST ENGLEWOOD,RS-3
20151110090000,5645,PRAIRIE,S,AVE,4049,20,WASHINGTON PARK,RM-5
20173130030000,6039,ADA,S,ST,3112,16,WEST ENGLEWOOD,RS-3
20172010230000,5522,ABERDEEN,S,ST,3047,16,ENGLEWOOD,RS-3
20084050170000,817,51ST,W,ST,3140,3,NEW CITY,RS-3
20082170290000,5026,MORGAN,S,ST,3103,16,NEW CITY,RS-3
20093100170000,5241,UNION,S,AVE,4709,3,NEW CITY,RS-3
20162040440000,5564,LA SALLE,S,ST,5078,3,ENGLEWOOD,RS-3
20172180380000,5736,CARPENTER,S,ST,3118,16,ENGLEWOOD,RS-3
20084300100000,815,54TH,W,PL,3981,20,NEW CITY,RS-3
20203240040000,7009,ASHLAND,S,AVE,2729,17,WEST ENGLEWOOD,RS-2
20103010020000,5111,WABASH,S,AVE,5351,3,WASHINGTON PARK,RT-4
20231010060000,6347,MARYLAND,S,AVE,3064,20,WOODLAWN,RM-5
20074060370000,5134,MARSHFIELD,S,AVE,3142,16,NEW CITY,RS-3
20081210270000,4953,LAFLIN,S,ST,3096,16,NEW CITY,RT-4
20194300310000,7028,MARSHFIELD,S,AVE,3058,17,WEST ENGLEWOOD,RS-3
20231130360000,6554,DREXEL,S,AVE,6185,20,WOODLAWN,RT-4
20143160020000,6207,ELLIS,S,AVE,8654,20,WOODLAWN,RM-5
20282090250000,7250,PRINCETON,S,AVE,12245,17,GREATER GRAND CROSSING,RT-4
20222220240000,6502,EVANS,S,AVE,2948,20,WOODLAWN,RT-4
20184300290000,6234,MARSHFIELD,S,AVE,3116,15,WEST ENGLEWOOD,RS-3
20204050070000,6717,SANGAMON,S,ST,3115,17,ENGLEWOOD,RS-3
20201010140000,6329,JUSTINE,S,ST,3090,16,WEST ENGLEWOOD,RS-3
20172050050000,913,GARFIELD,W,BLVD,5009,16,ENGLEWOOD,RT-4
20231050440000,6338,ELLIS,S,AVE,6213,20,WOODLAWN,RT-4
20084200080000,835,53RD,W,ST,3482,20,NEW CITY,RS-3
20213080210000,6824,LOWE,S,AVE,8001,6,ENGLEWOOD,RT-4
20302090150000,7237,WINCHESTER,S,AVE,3126,17,WEST ENGLEWOOD,RS-2
20101220120000,5010,CALUMET,S,AVE,5156,3,GRAND BOULEVARD,RM-5
20194140340000,6844,MARSHFIELD,S,AVE,3601,17,WEST ENGLEWOOD,RS-3
20281220050000,7412,PARNELL,S,AVE,4002,17,ENGLEWOOD,RS-3
20182220280000,5712,MARSHFIELD,S,AVE,3118,15,WEST ENGLEWOOD,RS-3
20203290130000,7033,ADA,S,ST,4138,17,WEST ENGLEWOOD,RS-3
20163040220000,512,60TH,W,ST,4165,20,ENGLEWOOD,RS-3
20292140350000,7228,GREEN,S,ST,3118,17,ENGLEWOOD,RS-3
20161040060000,535,GARFIELD,W,BLVD,4235,3,ENGLEWOOD,RT-4
20231040070000,6331,DREXEL,S,AVE,6231,20,WOODLAWN,RT-4
20201020370000,6340,BISHOP,S,ST,3117,16,WEST ENGLEWOOD,RS-3
20203110230000,6812,LOOMIS,S,BLVD,3131,17,WEST ENGLEWOOD,RS-3
20281050210000,7152,NORMAL,S,BLVD,6711,6,ENGLEWOOD,RT-4
20204290290000,918,71ST,W,ST,3125,17,ENGLEWOOD,RT-4
20211050140000,6345,PARNELL,S,AVE,3164,20,ENGLEWOOD,RT-4
20163150600000,646,61ST,W,PL,3148,16,ENGLEWOOD,RS-3
20192030300000,6332,WOOD,S,ST,3062,15,WEST ENGLEWOOD,RS-3
20171100170000,5641,LAFLIN,S,ST,3088,16,WEST ENGLEWOOD,RS-3
20184290040000,6209,HERMITAGE,S,AVE,3105,15,WEST ENGLEWOOD,RS-3
20203010340000,6726,LAFLIN,S,ST,3113,17,WEST ENGLEWOOD,RS-3
20163210900000,610,ENGLEWOOD,W,AVE,2996,16,ENGLEWOOD,RS-3
20164130420000,6030,LAFAYETTE,S,AVE,2600,20,WASHINGTON PARK,RS-3
20211160040000,735,65TH,W,ST,2783,20,ENGLEWOOD,RT-4
20083110020000,5203,BISHOP,S,ST,3112,16,NEW CITY,RS-3
20232180020000,1400,65TH,E,PL,6625,20,WOODLAWN,RM-5
20194170180000,6949,WINCHESTER,S,AVE,3124,17,WEST ENGLEWOOD,RS-3
20103060170000,5159,CALUMET,S,AVE,8121,3,WASHINGTON PARK,RM-5
20164130320000,6050,LAFAYETTE,S,AVE,3130,20,WASHINGTON PARK,RS-3
20162180410000,5800,LA SALLE,S,ST,3375,20,ENGLEWOOD,RS-3
20291240350000,1262,73RD,W,PL,3113,17,WEST ENGLEWOOD,RS-2
20081270100000,5025,BISHOP,S,ST,3139,16,NEW CITY,RT-4
20081250010000,5001,JUSTINE,S,ST,2988,16,NEW CITY,RT-4
